date,client,platform,followers,reach,likes,comments,shares,saves,total_engagements,engagement_rate
2024-09-17,vlogger,youtube,3666832,799566,20484,3511,2926,2343,29264,0.0366
2024-09-19,vlogger,youtube,3685734,763438,22712,3893,3244,2597,32446,0.0425
2024-09-20,vlogger,youtube,3684530,937066,39750,6814,5678,4544,56786,0.0606
2024-09-21,vlogger,youtube,3677893,920827,31971,5480,4567,3655,45673,0.0496
2024-09-22,vlogger,youtube,3678513,839905,30337,5200,4333,3469,43339,0.0516
2024-09-25,vlogger,youtube,3684333,538028,19772,3389,2824,2261,28246,0.0525
2024-09-26,vlogger,youtube,3680489,640920,14445,2476,2063,1653,20637,0.0322
2024-09-27,vlogger,youtube,3710632,757607,28424,4872,4060,3251,40607,0.0536
2024-09-28,vlogger,youtube,3691198,1130239,45175,7744,6453,5164,64536,0.0571
2024-09-29,vlogger,youtube,3710304,449405,13023,2232,1860,1490,18605,0.0414
2024-09-30,vlogger,youtube,3715721,515192,19329,3313,2761,2211,27614,0.0536
2024-10-01,vlogger,youtube,3711958,1178575,36877,6321,5268,4216,52682,0.0447
2024-10-02,vlogger,youtube,3698113,1131116,42280,7248,6040,4833,60401,0.0534
2024-10-05,vlogger,youtube,3713503,760898,29294,5021,4184,3350,41849,0.055
2024-10-06,vlogger,youtube,3710776,1355863,44702,7663,6386,5110,63861,0.0471
2024-10-07,vlogger,youtube,3703013,443687,14441,2475,2063,1652,20631,0.0465
2024-10-08,vlogger,youtube,3718729,619496,17258,2958,2465,1974,24655,0.0398
2024-10-09,vlogger,youtube,3704000,471508,14027,2404,2003,1605,20039,0.0425
2024-10-10,vlogger,youtube,3732434,1243261,50040,8578,7148,5721,71487,0.0575
2024-10-13,vlogger,youtube,3720093,556402,13475,2310,1925,1541,19251,0.0346
2024-10-14,vlogger,youtube,3729569,428197,15436,2646,2205,1765,22052,0.0515
2024-10-15,vlogger,youtube,3732524,805849,31758,5444,4536,3631,45369,0.0563
2024-10-17,vlogger,youtube,3730523,804143,28482,4882,4068,3257,40689,0.0506
2024-10-18,vlogger,youtube,3742032,854292,18418,3157,2631,2106,26312,0.0308
2024-10-19,vlogger,youtube,3732166,701964,15182,2602,2169,1737,21690,0.0309
2024-10-21,vlogger,youtube,3751340,711387,26292,4507,3756,3006,37561,0.0528
2024-10-23,vlogger,youtube,3730504,869931,20643,3538,2949,2360,29490,0.0339
2024-10-24,vlogger,youtube,3749084,596295,24042,4121,3434,2749,34346,0.0576
2024-10-26,vlogger,youtube,3773554,1200018,41916,7185,5988,4791,59880,0.0499
2024-10-27,vlogger,youtube,3742501,556657,22093,3787,3156,2526,31562,0.0567
2024-10-28,vlogger,youtube,3748164,1347369,39612,6790,5658,4529,56589,0.042
2024-10-29,vlogger,youtube,3763628,1022969,27282,4677,3897,3119,38975,0.0381
2024-10-31,vlogger,youtube,3763930,469632,22682,3888,3240,2594,32404,0.069
2024-11-02,vlogger,youtube,3769933,607698,27224,4667,3889,3112,38892,0.064
2024-11-03,vlogger,youtube,3773536,690732,19630,3365,2804,2244,28043,0.0406
2024-11-04,vlogger,youtube,3777219,1194388,44228,7581,6318,5056,63183,0.0529
2024-11-05,vlogger,youtube,3784632,1349067,51938,8903,7419,5938,74198,0.055
2024-11-06,vlogger,youtube,3778749,970290,39869,6834,5695,4558,56956,0.0587
2024-11-07,vlogger,youtube,3773410,666981,25071,4297,3581,2867,35816,0.0537
2024-11-10,vlogger,youtube,3789877,926262,34169,5857,4881,3907,48814,0.0527
2024-11-11,vlogger,youtube,3805849,746595,24614,4219,3516,2815,35164,0.0471
2024-11-13,vlogger,youtube,3786841,1216452,28184,4831,4026,3223,40264,0.0331
2024-11-14,vlogger,youtube,3779302,694355,24399,4182,3485,2790,34856,0.0502
2024-11-16,vlogger,youtube,3807054,712889,28194,4833,4027,3224,40278,0.0565
2024-11-17,vlogger,youtube,3795115,648800,21163,3628,3023,2420,30234,0.0466
2024-11-18,vlogger,youtube,3773761,1061499,37597,6445,5371,4298,53711,0.0506
2024-11-19,vlogger,youtube,3810217,1281128,46543,7978,6649,5320,66490,0.0519
2024-11-20,vlogger,youtube,3796482,913087,35217,6037,5031,4026,50311,0.0551
2024-11-21,vlogger,youtube,3803590,897803,23566,4040,3366,2695,33667,0.0375
2024-11-22,vlogger,youtube,3810449,1224205,48331,8285,6904,5525,69045,0.0564
2024-11-25,vlogger,youtube,3814939,668885,31604,5417,4514,3614,45149,0.0675
2024-11-26,vlogger,youtube,3822914,1213182,47131,8079,6733,5388,67331,0.0555
2024-11-27,vlogger,youtube,3811842,1307630,58673,10058,8381,6707,83819,0.0641
2024-11-28,vlogger,youtube,3824742,1131115,53365,9148,7623,6101,76237,0.0674
2024-11-29,vlogger,youtube,3817922,601971,13652,2340,1950,1561,19503,0.0324
2024-12-02,vlogger,youtube,3835483,644738,21888,3752,3126,2503,31269,0.0485
2024-12-03,vlogger,youtube,3836104,1173661,49211,8436,7030,5625,70302,0.0599
2024-12-05,vlogger,youtube,3822346,812987,36307,6224,5186,4151,51868,0.0638
2024-12-06,vlogger,youtube,3847632,1324253,59696,10233,8528,6824,85281,0.0644
2024-12-08,vlogger,youtube,3833033,1253655,48616,8334,6945,5557,69452,0.0554
2024-12-09,vlogger,youtube,3850552,694444,19784,3391,2826,2262,28263,0.0407
2024-12-10,vlogger,youtube,3847510,1097692,27968,4794,3995,3198,39955,0.0364
2024-12-11,vlogger,youtube,3866514,648035,17872,3063,2553,2044,25532,0.0394
2024-12-12,vlogger,youtube,3844764,431660,10877,1864,1553,1245,15539,0.036
2024-12-15,vlogger,youtube,3849408,717979,31109,5333,4444,3556,44442,0.0619
2024-12-17,vlogger,youtube,3857290,1408738,48713,8350,6959,5569,69591,0.0494
2024-12-18,vlogger,youtube,3856039,1321598,43387,7437,6198,4960,61982,0.0469
2024-12-19,vlogger,youtube,3870851,683541,18229,3125,2604,2084,26042,0.0381
2024-12-20,vlogger,youtube,3844883,1200711,26223,4495,3746,2998,37462,0.0312
2024-12-21,vlogger,youtube,3853433,961664,27666,4742,3952,3164,39524,0.0411
2024-12-23,vlogger,youtube,3857325,447781,17490,2998,2498,2000,24986,0.0558
2024-12-24,vlogger,youtube,3882793,1204971,49680,8516,7097,5679,70972,0.0589
2024-12-26,vlogger,youtube,3895714,1325838,29883,5122,4269,3417,42691,0.0322
2024-12-27,vlogger,youtube,3876643,710276,21179,3630,3025,2423,30257,0.0426
2024-12-28,vlogger,youtube,3877927,1379420,31381,5379,4483,3588,44831,0.0325
2024-12-30,vlogger,youtube,3884777,1092841,50412,8642,7201,5763,72018,0.0659
2025-01-02,vlogger,youtube,3903623,816579,37382,6408,5340,4274,53404,0.0654
2025-01-03,vlogger,youtube,3881270,1266154,56368,9663,8052,6444,80527,0.0636
2025-01-04,vlogger,youtube,3896917,993247,27393,4695,3913,3132,39133,0.0394
2025-01-05,vlogger,youtube,3907565,534041,18691,3204,2670,2137,26702,0.05
2025-01-07,vlogger,youtube,3906098,1005273,39828,6827,5689,4554,56898,0.0566
2025-01-08,vlogger,youtube,3904489,948325,40492,6941,5784,4630,57847,0.061
2025-01-10,vlogger,youtube,3918069,504217,17612,3019,2516,2013,25160,0.0499
2025-01-11,vlogger,youtube,3876677,1193871,45128,7736,6446,5159,64469,0.054
2025-01-12,vlogger,youtube,3918359,1267541,37709,6464,5387,4310,53870,0.0425
2025-01-14,vlogger,youtube,3906794,1236630,51505,8829,7357,5888,73579,0.0595
2025-01-15,vlogger,youtube,3895001,1365466,57157,9798,8165,6534,81654,0.0598
2025-01-17,vlogger,youtube,3926591,522388,14151,2425,2021,1619,20216,0.0387
2025-01-18,vlogger,youtube,3938778,697433,18844,3230,2692,2154,26920,0.0386
2025-01-19,vlogger,youtube,3923029,1300527,42149,7225,6021,4819,60214,0.0463
2025-01-20,vlogger,youtube,3937906,964928,21749,3728,3107,2486,31070,0.0322
2025-01-21,vlogger,youtube,3947718,531569,21581,3699,3083,2468,30831,0.058
2025-01-23,vlogger,youtube,3948298,906723,32877,5636,4696,3759,46968,0.0518
2025-01-24,vlogger,youtube,3954177,703467,19647,3368,2806,2247,28068,0.0399
2025-01-25,vlogger,youtube,3945618,564378,24256,4158,3465,2773,34652,0.0614
2025-01-27,vlogger,youtube,3941813,794399,27247,4671,3892,3115,38925,0.049
2025-01-28,vlogger,youtube,3924006,1076813,31884,5465,4554,3646,45549,0.0423
2025-01-29,vlogger,youtube,3942078,449938,20849,3574,2978,2384,29785,0.0662
2025-01-30,vlogger,youtube,3937039,1239072,51693,8861,7384,5910,73848,0.0596
2025-01-31,vlogger,youtube,3974778,1374606,30983,5311,4426,3542,44262,0.0322
2025-02-03,vlogger,youtube,3953074,677589,26987,4626,3855,3086,38554,0.0569
2025-02-04,vlogger,youtube,3958658,1079620,34309,5881,4901,3923,49014,0.0454
2025-02-05,vlogger,youtube,3965780,1356608,55078,9441,7868,6296,78683,0.058
2025-02-06,vlogger,youtube,3961782,972277,39065,6696,5580,4467,55808,0.0574
2025-02-07,vlogger,youtube,3983453,880864,24355,4175,3479,2785,34794,0.0395
2025-02-10,vlogger,youtube,3961987,1415206,30015,5145,4288,3432,42880,0.0303
2025-02-12,vlogger,youtube,3975790,1375446,64604,11075,9229,7384,92292,0.0671
2025-02-13,vlogger,youtube,3966649,1391439,40908,7012,5844,4676,58440,0.042
2025-02-14,vlogger,youtube,3961787,725298,30614,5248,4373,3500,43735,0.0603
2025-02-16,vlogger,youtube,3974300,584459,26347,4516,3763,3013,37639,0.0644
2025-02-17,vlogger,youtube,3983199,749879,24985,4283,3569,2857,35694,0.0476
2025-02-18,vlogger,youtube,3980543,1091316,47744,8184,6820,5459,68207,0.0625
2025-02-19,vlogger,youtube,3979427,704098,30360,5204,4337,3471,43372,0.0616
2025-02-20,vlogger,youtube,3972912,1230042,28585,4900,4083,3269,40837,0.0332
2025-02-22,vlogger,youtube,3992817,1191645,41456,7106,5922,4740,59224,0.0497
2025-02-24,vlogger,youtube,3979835,765479,35954,6163,5136,4110,51363,0.0671
2025-02-25,vlogger,youtube,4009037,1387601,45554,7809,6507,5208,65078,0.0469
2025-02-27,vlogger,youtube,4004975,589092,14020,2403,2002,1604,20029,0.034
2025-02-28,vlogger,youtube,3988502,488277,13808,2367,1972,1579,19726,0.0404
2025-03-02,vlogger,youtube,4006368,1187581,38904,6669,5557,4448,55578,0.0468
2025-03-03,vlogger,youtube,4003069,763691,27744,4756,3963,3172,39635,0.0519
2025-03-04,vlogger,youtube,4018000,1225564,49585,8500,7083,5669,70837,0.0578
2025-03-05,vlogger,youtube,4032341,617881,24090,4129,3441,2755,34415,0.0557
2025-03-08,vlogger,youtube,3999666,1093062,36497,6256,5213,4173,52139,0.0477
2025-03-09,vlogger,youtube,4025716,634129,13360,2290,1908,1529,19087,0.0301
2025-03-10,vlogger,youtube,4024428,721600,21315,3654,3045,2437,30451,0.0422
2025-03-12,vlogger,youtube,4038548,482060,11607,1989,1658,1328,16582,0.0344
2025-03-13,vlogger,youtube,4035044,865710,35450,6077,5064,4053,50644,0.0585
2025-03-15,vlogger,youtube,4027427,392289,15377,2636,2196,1759,21968,0.056
2025-03-16,vlogger,youtube,4034702,600749,22624,3878,3232,2586,32320,0.0538
2025-03-17,vlogger,youtube,4030953,630688,29843,5116,4263,3412,42634,0.0676
2025-03-18,vlogger,youtube,4055686,397588,18062,3096,2580,2065,25803,0.0649
2025-03-21,vlogger,youtube,4048998,738810,19083,3271,2726,2182,27262,0.0369
2025-03-22,vlogger,youtube,4073877,510376,15397,2639,2199,1762,21997,0.0431
2025-03-23,vlogger,youtube,4052070,571529,13362,2290,1908,1529,19089,0.0334
2025-03-24,vlogger,youtube,4046225,577932,18487,3169,2641,2114,26411,0.0457
2025-03-27,vlogger,youtube,4042504,720815,31989,5483,4569,3658,45699,0.0634
2025-03-28,vlogger,youtube,4041001,314070,6771,1160,967,775,9673,0.0308
2025-03-29,vlogger,youtube,4045695,752319,27542,4721,3934,3149,39346,0.0523
2025-03-30,vlogger,youtube,4070307,365714,10009,1715,1429,1146,14299,0.0391
2025-03-31,vlogger,youtube,4075292,495566,16823,2884,2403,1924,24034,0.0485
2025-04-02,vlogger,youtube,4053830,335039,15032,2577,2147,1719,21475,0.0641
2025-04-03,vlogger,youtube,4086128,751120,28760,4930,4108,3288,41086,0.0547
2025-04-04,vlogger,youtube,4071311,1015948,25601,4388,3657,2928,36574,0.036
2025-04-06,vlogger,youtube,4083085,725690,18693,3204,2670,2138,26705,0.0368
2025-04-07,vlogger,youtube,4103072,698025,14951,2563,2135,1710,21359,0.0306
2025-04-08,vlogger,youtube,4096348,999804,42621,7306,6088,4873,60888,0.0609
2025-04-09,vlogger,youtube,4084098,671017,29638,5080,4234,3389,42341,0.0631
2025-04-12,vlogger,youtube,4082550,452460,12351,2117,1764,1413,17645,0.039
2025-04-13,vlogger,youtube,4069090,907263,43058,7381,6151,4922,61512,0.0678
2025-04-14,vlogger,youtube,4088722,861326,24478,4196,3496,2799,34969,0.0406
2025-04-15,vlogger,youtube,4097000,644986,20451,3506,2921,2339,29217,0.0453
2025-04-17,vlogger,youtube,4091512,505141,13542,2321,1934,1549,19346,0.0383
2025-04-19,vlogger,youtube,4106116,979062,43176,7401,6168,4935,61680,0.063
2025-04-20,vlogger,youtube,4110716,517953,13632,2337,1947,1559,19475,0.0376
2025-04-21,vlogger,youtube,4109029,392091,16934,2903,2419,1936,24192,0.0617
2025-04-22,vlogger,youtube,4105815,594769,28727,4924,4103,3285,41039,0.069
2025-04-24,vlogger,youtube,4119989,637440,21417,3671,3059,2450,30597,0.048
2025-04-25,vlogger,youtube,4125402,1053863,39319,6740,5617,4494,56170,0.0533
2025-04-27,vlogger,youtube,4110518,908562,21241,3641,3034,2429,30345,0.0334
2025-04-29,vlogger,youtube,4145550,1476391,67071,11498,9581,7667,95817,0.0649
2025-05-01,vlogger,youtube,4130923,652984,20979,3596,2997,2399,29971,0.0459
2025-05-02,vlogger,youtube,4134414,877172,27814,4768,3973,3180,39735,0.0453
2025-05-03,vlogger,youtube,4145002,504299,19026,3261,2718,2176,27181,0.0539
2025-05-04,vlogger,youtube,4141144,480530,17591,3015,2513,2012,25131,0.0523
2025-05-06,vlogger,youtube,4154162,924566,43491,7455,6213,4971,62130,0.0672
2025-05-07,vlogger,youtube,4147921,1064336,32930,5645,4704,3764,47043,0.0442
2025-05-08,vlogger,youtube,4138767,1265750,50325,8627,7189,5753,71894,0.0568
2025-05-09,vlogger,youtube,4152919,1275091,52125,8935,7446,5959,74465,0.0584
2025-05-11,vlogger,youtube,4138241,945336,19984,3425,2854,2286,28549,0.0302
2025-05-12,vlogger,youtube,4155876,1442188,45630,7822,6518,5216,65186,0.0452
2025-05-13,vlogger,youtube,4156143,555854,22139,3795,3162,2532,31628,0.0569
2025-05-14,vlogger,youtube,4155995,459508,21132,3622,3018,2417,30189,0.0657
2025-05-16,vlogger,youtube,4161055,591073,15390,2638,2198,1761,21987,0.0372
2025-05-17,vlogger,youtube,4141182,760272,26449,4534,3778,3024,37785,0.0497
2025-05-19,vlogger,youtube,4161900,501561,17098,2931,2442,1955,24426,0.0487
2025-05-22,vlogger,youtube,4176029,841092,34383,5894,4911,3931,49119,0.0584
2025-05-23,vlogger,youtube,4178903,715869,20244,3470,2892,2315,28921,0.0404
2025-05-24,vlogger,youtube,4166051,893269,43206,7406,6172,4940,61724,0.0691
2025-05-25,vlogger,youtube,4196844,676391,32622,5592,4660,3729,46603,0.0689
2025-05-27,vlogger,youtube,4174162,807078,25083,4300,3583,2868,35834,0.0444
2025-05-28,vlogger,youtube,4199249,643363,29768,5103,4252,3403,42526,0.0661
2025-05-30,vlogger,youtube,4196512,1264532,55942,9590,7991,6395,79918,0.0632
2025-05-31,vlogger,youtube,4185045,787635,27953,4791,3993,3196,39933,0.0507
2025-06-01,vlogger,youtube,4217552,1070485,27425,4701,3917,3136,39179,0.0366
2025-06-02,vlogger,youtube,4182213,1249870,43482,7454,6211,4971,62118,0.0497
2025-06-03,vlogger,youtube,4210857,1222761,44679,7659,6382,5108,63828,0.0522
2025-06-06,vlogger,youtube,4218004,759383,29501,5057,4214,3373,42145,0.0555
2025-06-07,vlogger,youtube,4198950,406107,10688,1832,1526,1223,15269,0.0376
2025-06-08,vlogger,youtube,4227034,777304,20295,3479,2899,2320,28993,0.0373
2025-06-10,vlogger,youtube,4210357,762114,19471,3338,2781,2227,27817,0.0365
2025-06-12,vlogger,youtube,4221239,1130309,27375,4692,3910,3131,39108,0.0346
2025-06-13,vlogger,youtube,4222916,731987,25516,4374,3645,2917,36452,0.0498
2025-06-14,vlogger,youtube,4219954,832831,40575,6955,5796,4639,57965,0.0696
2025-06-15,vlogger,youtube,4233963,444822,15038,2578,2148,1720,21484,0.0483
2025-06-16,vlogger,youtube,4235783,475210,19559,3353,2794,2236,27942,0.0588
2025-06-17,vlogger,youtube,4205581,519026,15985,2740,2283,1829,22837,0.044
2025-06-19,vlogger,youtube,4248386,1069576,30995,5313,4428,3544,44280,0.0414
2025-06-21,vlogger,youtube,4214768,1047765,44005,7543,6286,5031,62865,0.06
2025-06-22,vlogger,youtube,4251057,917835,33730,5782,4818,3856,48186,0.0525
2025-06-24,vlogger,youtube,4256336,1205588,32490,5569,4641,3715,46415,0.0385
2025-06-25,vlogger,youtube,4230142,998936,21116,3620,3016,2415,30167,0.0302
2025-06-26,vlogger,youtube,4240833,1132040,29477,5053,4211,3370,42111,0.0372
2025-06-27,vlogger,youtube,4234009,767951,21394,3667,3056,2447,30564,0.0398
2025-06-28,vlogger,youtube,4247395,624408,14772,2532,2110,1690,21104,0.0338
2025-06-30,vlogger,youtube,4250272,1182331,34263,5873,4894,3918,48948,0.0414
2025-07-02,vlogger,youtube,4268232,663820,16216,2780,2316,1855,23167,0.0349
2025-07-03,vlogger,youtube,4277053,434850,20454,3506,2922,2339,29221,0.0672
2025-07-05,vlogger,youtube,4282230,368473,11064,1896,1580,1267,15807,0.0429
2025-07-06,vlogger,youtube,4259214,946032,32050,5494,4578,3665,45787,0.0484
2025-07-09,vlogger,youtube,4269831,879209,30279,5190,4325,3463,43257,0.0492
2025-07-10,vlogger,youtube,4252959,900667,25722,4409,3674,2942,36747,0.0408
2025-07-11,vlogger,youtube,4266242,378911,11457,1964,1636,1311,16368,0.0432
2025-07-12,vlogger,youtube,4291000,732350,28144,4824,4020,3218,40206,0.0549
2025-07-13,vlogger,youtube,4301397,1204398,57244,9813,8177,6544,81778,0.0679
2025-07-14,vlogger,youtube,4266825,1021540,47409,8127,6772,5420,67728,0.0663
2025-07-15,vlogger,youtube,4277102,1080634,26626,4564,3803,3045,38038,0.0352
2025-07-16,vlogger,youtube,4286413,585502,25451,4363,3635,2910,36359,0.0621
2025-07-17,vlogger,youtube,4292391,982044,42551,7294,6078,4865,60788,0.0619
2025-07-20,vlogger,youtube,4284458,859488,31224,5352,4460,3571,44607,0.0519
2025-07-21,vlogger,youtube,4302390,564350,13312,2282,1901,1523,19018,0.0337
2025-07-22,vlogger,youtube,4292847,1006719,27906,4783,3986,3191,39866,0.0396
2025-07-24,vlogger,youtube,4302840,362728,11679,2002,1668,1336,16685,0.046
2025-07-26,vlogger,youtube,4314154,682706,18302,3137,2614,2094,26147,0.0383
2025-07-27,vlogger,youtube,4309213,906205,29243,5013,4177,3343,41776,0.0461
2025-07-28,vlogger,youtube,4305520,479460,22889,3923,3269,2618,32699,0.0682
2025-07-29,vlogger,youtube,4311780,1041520,30547,5236,4363,3493,43639,0.0419
2025-07-30,vlogger,youtube,4314089,1147611,47717,8180,6816,5455,68168,0.0594
2025-08-01,vlogger,youtube,4314507,872914,40389,6923,5769,4618,57699,0.0661
2025-08-02,vlogger,youtube,4317981,432293,13435,2303,1919,1536,19193,0.0444
2025-08-04,vlogger,youtube,4346149,527160,16494,2827,2356,1887,23564,0.0447
2025-08-05,vlogger,youtube,4334720,691472,23136,3966,3305,2645,33052,0.0478
2025-08-07,vlogger,youtube,4327667,878235,25020,4289,3574,2861,35744,0.0407
2025-08-09,vlogger,youtube,4344641,726705,17091,2930,2441,1955,24417,0.0336
2025-08-10,vlogger,youtube,4333266,517333,16186,2774,2312,1852,23124,0.0447
2025-08-12,vlogger,youtube,4356959,438447,16941,2904,2420,1937,24202,0.0552
2025-08-14,vlogger,youtube,4350566,1223022,43233,7411,6176,4942,61762,0.0505
2025-08-15,vlogger,youtube,4346382,933429,37308,6395,5329,4266,53298,0.0571
2025-08-16,vlogger,youtube,4355658,1190795,48762,8359,6966,5574,69661,0.0585
2025-08-17,vlogger,youtube,4331341,935329,33456,5735,4779,3825,47795,0.0511
2025-08-18,vlogger,youtube,4339167,780736,18253,3129,2607,2087,26076,0.0334
2025-08-19,vlogger,youtube,4340317,1087477,25272,4332,3610,2890,36104,0.0332
2025-08-22,vlogger,youtube,4363892,1290942,37953,6506,5421,4339,54219,0.042
2025-08-23,vlogger,youtube,4386738,663104,26643,4567,3806,3046,38062,0.0574
2025-08-24,vlogger,youtube,4395316,793371,22158,3798,3165,2534,31655,0.0399
2025-08-25,vlogger,youtube,4376486,917522,33847,5802,4835,3869,48353,0.0527
2025-08-26,vlogger,youtube,4376725,891263,41612,7133,5944,4758,59447,0.0667
2025-08-27,vlogger,youtube,4348569,797302,28128,4822,4018,3216,40184,0.0504
2025-08-28,vlogger,youtube,4367106,1116252,37974,6509,5424,4342,54249,0.0486
2025-08-29,vlogger,youtube,4365919,761368,33309,5710,4758,3808,47585,0.0625
2025-09-01,vlogger,youtube,4374202,1221433,45656,7826,6522,5220,65224,0.0534
2025-09-03,vlogger,youtube,4384220,1220903,26236,4497,3748,3000,37481,0.0307
2025-09-04,vlogger,youtube,4382252,1282199,43530,7462,6218,4976,62186,0.0485
2025-09-06,vlogger,youtube,4366454,488626,21787,3735,3112,2491,31125,0.0637
2025-09-07,vlogger,youtube,4404431,1232786,40299,6908,5757,4607,57571,0.0467
2025-09-08,vlogger,youtube,4382455,1258134,37517,6431,5359,4289,53596,0.0426
2025-09-10,vlogger,youtube,4403832,968304,40871,7006,5838,4673,58388,0.0603
2025-09-11,vlogger,youtube,4430102,853915,37238,6383,5319,4258,53198,0.0623
2025-09-12,vlogger,youtube,4392593,1387585,64785,11106,9255,7405,92551,0.0667
2025-09-13,vlogger,youtube,4373325,547633,14720,2523,2102,1684,21029,0.0384
2025-09-15,vlogger,youtube,4407060,762733,36999,6342,5285,4231,52857,0.0693
2025-09-16,vlogger,youtube,4427454,969046,38596,6616,5513,4413,55138,0.0569
2025-09-17,vlogger,youtube,4440851,926672,19913,3413,2844,2278,28448,0.0307
2025-09-18,vlogger,youtube,4400655,1219631,26038,4463,3719,2978,37198,0.0305
2025-09-19,vlogger,youtube,4425567,935283,31686,5432,4526,3623,45267,0.0484
2025-09-22,vlogger,youtube,4418908,1327284,52308,8967,7472,5979,74726,0.0563
2025-09-23,vlogger,youtube,4425712,816476,33720,5780,4817,3855,48172,0.059
2025-09-24,vlogger,youtube,4464290,1191499,52127,8936,7446,5959,74468,0.0625
2025-09-26,vlogger,youtube,4413233,1579163,63671,10915,9095,7278,90959,0.0576
2025-09-27,vlogger,youtube,4438633,1403575,56002,9600,8000,6401,80003,0.057
2025-09-29,vlogger,youtube,4445554,624455,14643,2510,2091,1675,20919,0.0335
2025-09-30,vlogger,youtube,4455826,1422261,37433,6417,5347,4280,53477,0.0376
2025-10-01,vlogger,youtube,4444700,686296,27766,4760,3966,3175,39667,0.0578
2025-10-04,vlogger,youtube,4453608,1030089,22424,3844,3203,2564,32035,0.0311
2025-10-05,vlogger,youtube,4446300,749056,18771,3217,2681,2147,26816,0.0358
2025-10-07,vlogger,youtube,4459197,1472760,65669,11257,9381,7507,93814,0.0637
2025-10-09,vlogger,youtube,4455076,568464,20492,3513,2927,2343,29275,0.0515
2025-10-10,vlogger,youtube,4470022,643206,27374,4692,3910,3130,39106,0.0608
2025-10-11,vlogger,youtube,4458787,604478,19845,3402,2835,2268,28350,0.0469
2025-10-12,vlogger,youtube,4470823,1336462,61837,10600,8834,7069,88340,0.0661
2025-10-13,vlogger,youtube,4467413,1037890,34727,5953,4961,3970,49611,0.0478
2025-10-15,vlogger,youtube,4486980,1000587,21572,3698,3081,2467,30818,0.0308
2025-10-16,vlogger,youtube,4473218,815884,22673,3886,3239,2592,32390,0.0397
2025-10-17,vlogger,youtube,4452134,925286,40934,7017,5847,4680,58478,0.0632
2025-10-19,vlogger,youtube,4496971,593371,18026,3090,2575,2061,25752,0.0434
2025-10-22,vlogger,youtube,4473924,976855,43694,7490,6242,4995,62421,0.0639
2025-10-23,vlogger,youtube,4479346,1053193,34354,5889,4907,3928,49078,0.0466
2025-10-24,vlogger,youtube,4482159,1330789,49464,8479,7066,5655,70664,0.0531
2025-10-25,vlogger,youtube,4510740,517458,25355,4346,3622,2899,36222,0.07
2025-10-26,vlogger,youtube,4465456,1070618,34473,5909,4924,3942,49248,0.046
2025-10-28,vlogger,youtube,4540663,1591552,65730,11268,9390,7513,93901,0.059
2025-10-29,vlogger,youtube,4514612,1502254,69614,11933,9944,7958,99449,0.0662
2025-10-30,vlogger,youtube,4505404,544860,14988,2569,2141,1714,21412,0.0393
2025-10-31,vlogger,youtube,4503681,1154320,24887,4266,3555,2845,35553,0.0308
2025-11-01,vlogger,youtube,4510317,790704,28836,4943,4119,3297,41195,0.0521
2025-11-03,vlogger,youtube,4517577,1528744,59819,10254,8545,6838,85456,0.0559
2025-11-04,vlogger,youtube,4521295,1213776,29482,5054,4211,3371,42118,0.0347
2025-11-06,vlogger,youtube,4524157,1007463,39351,6745,5621,4499,56216,0.0558
2025-11-08,vlogger,youtube,4521912,666303,22107,3789,3158,2528,31582,0.0474
2025-11-09,vlogger,youtube,4520054,1031366,42595,7302,6085,4868,60850,0.059
2025-11-10,vlogger,youtube,4522712,1077555,35828,6141,5118,4096,51183,0.0475
2025-11-11,vlogger,youtube,4524153,1288504,48253,8272,6893,5516,68934,0.0535
2025-11-12,vlogger,youtube,4544238,1495197,70019,12003,10002,8004,100028,0.0669
2025-11-13,vlogger,youtube,4538936,1034753,42445,7276,6063,4852,60636,0.0586
2025-11-16,vlogger,youtube,4496950,1325637,60594,10387,8656,6927,86564,0.0653
2025-11-17,vlogger,youtube,4547937,975195,31127,5336,4446,3559,44468,0.0456
2025-11-18,vlogger,youtube,4543693,1255337,59401,10183,8486,6790,84860,0.0676
2025-11-19,vlogger,youtube,4542819,1040239,32330,5542,4618,3696,46186,0.0444
2025-11-20,vlogger,youtube,4539811,669765,32255,5529,4607,3688,46079,0.0688
2025-11-23,vlogger,youtube,4566560,1307443,35052,6009,5007,4007,50075,0.0383
2025-11-24,vlogger,youtube,4566189,1058252,24741,4241,3534,2829,35345,0.0334
2025-11-25,vlogger,youtube,4544718,663676,17142,2938,2448,1961,24489,0.0369
2025-11-28,vlogger,youtube,4566953,1430775,49776,8533,7110,5690,71109,0.0497
2025-11-29,vlogger,youtube,4550115,1067469,50586,8672,7226,5783,72267,0.0677
2025-11-30,vlogger,youtube,4546556,1141949,31494,5399,4499,3600,44992,0.0394
2025-12-02,vlogger,youtube,4560929,908451,44513,7630,6359,5089,63591,0.07
2025-12-04,vlogger,youtube,4585422,1296269,36658,6284,5236,4191,52369,0.0404
2025-12-05,vlogger,youtube,4588707,1517065,39291,6735,5613,4492,56131,0.037
2025-12-06,vlogger,youtube,4584704,1452383,50934,8731,7276,5823,72764,0.0501
2025-12-07,vlogger,youtube,4589654,619221,18855,3232,2693,2156,26936,0.0435
2025-12-08,vlogger,youtube,4588821,1158769,31714,5436,4530,3627,45307,0.0391
2025-12-10,vlogger,youtube,4576970,1674422,58018,9945,8288,6632,82883,0.0495
