date,client,platform,followers,reach,likes,comments,shares,saves,total_engagements,engagement_rate
2025-10-18,aesthetician,tiktok,636473,90821,6160,1056,880,704,8800,0.0969
2025-10-19,aesthetician,tiktok,633912,71035,2734,468,390,314,3906,0.055
2025-10-21,aesthetician,tiktok,637670,155897,10966,1880,1566,1255,15667,0.1005
2025-10-24,aesthetician,tiktok,636439,254318,14348,2459,2049,1642,20498,0.0806
2025-10-26,aesthetician,tiktok,637193,196891,7704,1320,1100,882,11006,0.0559
2025-10-29,aesthetician,tiktok,640108,170501,9440,1618,1348,1080,13486,0.0791
2025-10-31,aesthetician,tiktok,641879,207139,15253,2614,2179,1745,21791,0.1052
2025-11-01,aesthetician,tiktok,639803,121055,6762,1159,966,773,9660,0.0798
2025-11-02,aesthetician,tiktok,640615,202079,12122,2078,1731,1387,17318,0.0857
2025-11-03,aesthetician,tiktok,643552,163440,9324,1598,1332,1066,13320,0.0815
2025-11-06,aesthetician,tiktok,641524,225602,9948,1705,1421,1138,14212,0.063
2025-11-07,aesthetician,tiktok,646326,285471,18084,3100,2583,2068,25835,0.0905
2025-11-09,aesthetician,tiktok,642929,209741,9777,1676,1396,1119,13968,0.0666
2025-11-10,aesthetician,tiktok,638708,220607,12168,2085,1738,1392,17383,0.0788
2025-11-11,aesthetician,tiktok,643811,326480,17299,2965,2471,1979,24714,0.0757
2025-11-14,aesthetician,tiktok,643873,266052,16723,2866,2389,1913,23891,0.0898
2025-11-16,aesthetician,tiktok,646148,214018,8673,1486,1239,993,12391,0.0579
2025-11-17,aesthetician,tiktok,645217,131670,9060,1553,1294,1036,12943,0.0983
2025-11-18,aesthetician,tiktok,643909,336010,23802,4080,3400,2722,34004,0.1012
2025-11-19,aesthetician,tiktok,642069,285995,23802,4080,3400,2722,34004,0.1189
2025-11-21,aesthetician,tiktok,644551,116873,6749,1157,964,772,9642,0.0825
2025-11-24,aesthetician,tiktok,644086,119856,9421,1615,1345,1078,13459,0.1123
2025-11-25,aesthetician,tiktok,644869,280910,16340,2801,2334,1868,23343,0.0831
2025-11-26,aesthetician,tiktok,647395,118259,9701,1663,1385,1110,13859,0.1172
2025-11-29,aesthetician,tiktok,650274,298851,19747,3385,2821,2258,28211,0.0944
2025-12-01,aesthetician,tiktok,648318,112856,5679,973,811,651,8114,0.0719
2025-12-03,aesthetician,tiktok,645746,293181,15186,2603,2169,1737,21695,0.074
2025-12-04,aesthetician,tiktok,649195,228460,13241,2269,1891,1515,18916,0.0828
2025-12-09,aesthetician,tiktok,651961,286007,16576,2841,2368,1896,23681,0.0828
2025-12-10,aesthetician,tiktok,648699,341649,19012,3259,2716,2174,27161,0.0795
2025-12-13,aesthetician,tiktok,650406,173673,12873,2206,1839,1473,18391,0.1059
2025-12-16,aesthetician,tiktok,651475,333951,12272,2103,1753,1404,17532,0.0525
2025-12-17,aesthetician,tiktok,650171,283929,20371,3492,2910,2329,29102,0.1025
2025-12-20,aesthetician,tiktok,653754,116890,7322,1255,1046,838,10461,0.0895
2025-12-25,aesthetician,tiktok,653545,144117,8383,1437,1197,959,11976,0.0831
2025-12-26,aesthetician,tiktok,654866,352819,13237,2269,1891,1514,18911,0.0536
2025-12-28,aesthetician,tiktok,652819,259118,19334,3314,2762,2211,27621,0.1066
2025-12-29,aesthetician,tiktok,653962,122272,5999,1028,857,687,8571,0.0701
2025-12-30,aesthetician,tiktok,656501,318358,19030,3262,2718,2177,27187,0.0854
2025-12-31,aesthetician,tiktok,654607,135083,6561,1124,937,752,9374,0.0694
2024-01-01,vlogger,tiktok,3145487,1006667,46930,8045,6704,5365,67044,0.0666
2024-01-02,vlogger,tiktok,3145521,375368,23437,4017,3348,2680,33482,0.0892
2024-01-04,vlogger,tiktok,3141858,1135260,58885,10094,8412,6731,84122,0.0741
2024-01-05,vlogger,tiktok,3157846,498406,33073,5669,4724,3782,47248,0.0948
2024-01-07,vlogger,tiktok,3164557,489575,18779,3219,2682,2148,26828,0.0548
2024-01-10,vlogger,tiktok,3146536,901822,52584,9014,7512,6011,75121,0.0833
2024-01-11,vlogger,tiktok,3156579,905176,52400,8982,7485,5991,74858,0.0827
2024-01-12,vlogger,tiktok,3158548,801009,61452,10534,8779,7025,87790,0.1096
2024-01-13,vlogger,tiktok,3158955,580152,29848,5116,4264,3413,42641,0.0735
2024-01-14,vlogger,tiktok,3177810,421131,21519,3689,3074,2460,30742,0.073
2024-01-15,vlogger,tiktok,3170111,1090574,84966,14565,12138,9711,121380,0.1113
2024-01-16,vlogger,tiktok,3171471,1098875,65151,11168,9307,7448,93074,0.0847
2024-01-17,vlogger,tiktok,3156931,905946,60055,10295,8579,6864,85793,0.0947
2024-01-18,vlogger,tiktok,3184117,512479,29667,5085,4238,3392,42382,0.0827
2024-01-20,vlogger,tiktok,3170297,972302,56966,9765,8138,6512,81381,0.0837
2024-01-22,vlogger,tiktok,3186769,1009915,75642,12967,10806,8645,108060,0.107
2024-01-23,vlogger,tiktok,3190883,670346,35802,6137,5114,4094,51147,0.0763
2024-01-25,vlogger,tiktok,3205330,342217,25823,4426,3689,2952,36890,0.1078
2024-01-26,vlogger,tiktok,3181791,633002,22465,3851,3209,2568,32093,0.0507
2024-01-28,vlogger,tiktok,3169429,451264,28050,4808,4007,3207,40072,0.0888
2024-01-29,vlogger,tiktok,3202201,866916,49032,8405,7004,5605,70046,0.0808
2024-01-31,vlogger,tiktok,3221814,642675,51240,8784,7320,5856,73200,0.1139
2024-02-01,vlogger,tiktok,3218457,506166,41915,7185,5987,4792,59879,0.1183
2024-02-03,vlogger,tiktok,3212627,521965,25539,4378,3648,2920,36485,0.0699
2024-02-04,vlogger,tiktok,3207903,483590,23120,3963,3302,2644,33029,0.0683
2024-02-05,vlogger,tiktok,3222460,546418,41806,7166,5972,4779,59723,0.1093
2024-02-06,vlogger,tiktok,3207315,485011,21626,3707,3089,2473,30895,0.0637
2024-02-08,vlogger,tiktok,3225382,424338,20287,3477,2898,2320,28982,0.0683
2024-02-09,vlogger,tiktok,3227700,455191,34475,5910,4925,3941,49251,0.1082
2024-02-10,vlogger,tiktok,3235105,1091250,73178,12544,10454,8365,104541,0.0958
2024-02-12,vlogger,tiktok,3255648,521513,26904,4612,3843,3076,38435,0.0737
2024-02-13,vlogger,tiktok,3234754,653519,37466,6422,5352,4283,53523,0.0819
2024-02-14,vlogger,tiktok,3228048,484148,25790,4421,3684,2948,36843,0.0761
2024-02-15,vlogger,tiktok,3234771,1018122,61931,10616,8847,7080,88474,0.0869
2024-02-17,vlogger,tiktok,3221897,705115,46198,7919,6599,5282,65998,0.0936
2024-02-19,vlogger,tiktok,3236397,440487,30771,5275,4396,3518,43960,0.0998
2024-02-20,vlogger,tiktok,3241206,451609,35342,6058,5048,4041,50489,0.1118
2024-02-21,vlogger,tiktok,3242119,793656,35166,6028,5023,4021,50238,0.0633
2024-02-24,vlogger,tiktok,3254815,613409,42337,7257,6048,4840,60482,0.0986
2024-02-25,vlogger,tiktok,3247330,883233,49522,8489,7074,5661,70746,0.0801
2024-02-28,vlogger,tiktok,3272434,999104,80077,13727,11439,9154,114397,0.1145
2024-02-29,vlogger,tiktok,3263501,1074635,68529,11747,9789,7834,97899,0.0911
2024-03-01,vlogger,tiktok,3265442,470219,23237,3983,3319,2658,33197,0.0706
2024-03-02,vlogger,tiktok,3264354,882136,41556,7124,5936,4751,59367,0.0673
2024-03-03,vlogger,tiktok,3271124,452054,22023,3775,3146,2518,31462,0.0696
2024-03-04,vlogger,tiktok,3279735,847226,50765,8702,7252,5803,72522,0.0856
2024-03-05,vlogger,tiktok,3265155,966210,56947,9762,8135,6510,81354,0.0842
2024-03-06,vlogger,tiktok,3269238,1022083,75051,12865,10721,8579,107216,0.1049
2024-03-08,vlogger,tiktok,3276785,488081,31773,5446,4539,3633,45391,0.093
2024-03-10,vlogger,tiktok,3270583,1100994,59497,10199,8499,6801,84996,0.0772
2024-03-12,vlogger,tiktok,3279830,666608,47875,8207,6839,5472,68393,0.1026
2024-03-13,vlogger,tiktok,3285245,499314,30162,5170,4309,3449,43090,0.0863
2024-03-14,vlogger,tiktok,3300615,801842,56072,9612,8010,6410,80104,0.0999
2024-03-16,vlogger,tiktok,3298644,1173937,68862,11805,9837,7871,98375,0.0838
2024-03-17,vlogger,tiktok,3299998,849952,49501,8485,7071,5659,70716,0.0832
2024-03-19,vlogger,tiktok,3310580,1034684,68588,11758,9798,7840,97984,0.0947
2024-03-21,vlogger,tiktok,3304857,526760,35213,6036,5030,4026,50305,0.0955
2024-03-22,vlogger,tiktok,3312129,740827,58391,10010,8341,6675,83417,0.1126
2024-03-23,vlogger,tiktok,3309263,537360,24976,4281,3568,2855,35680,0.0664
2024-03-24,vlogger,tiktok,3314959,676199,37772,6475,5396,4317,53960,0.0798
2024-03-25,vlogger,tiktok,3308562,1079048,46074,7898,6582,5267,65821,0.061
2024-03-27,vlogger,tiktok,3294146,419177,19894,3410,2842,2274,28420,0.0678
2024-03-28,vlogger,tiktok,3319122,605573,43491,7455,6213,4972,62131,0.1026
2024-03-29,vlogger,tiktok,3336675,551958,33343,5715,4763,3812,47633,0.0863
2024-03-30,vlogger,tiktok,3333766,798332,29561,5067,4223,3380,42231,0.0529
2024-04-01,vlogger,tiktok,3338237,745853,38374,6578,5482,4386,54820,0.0735
2024-04-02,vlogger,tiktok,3342982,673516,37858,6489,5408,4328,54083,0.0803
2024-04-03,vlogger,tiktok,3333552,588931,34958,5992,4994,3997,49941,0.0848
2024-04-05,vlogger,tiktok,3338709,737664,26695,4576,3813,3053,38137,0.0517
2024-04-07,vlogger,tiktok,3334612,416561,20003,3429,2857,2287,28576,0.0686
2024-04-08,vlogger,tiktok,3339667,608858,48202,8263,6886,5510,68861,0.1131
2024-04-09,vlogger,tiktok,3351050,832723,49604,8503,7086,5671,70864,0.0851
2024-04-10,vlogger,tiktok,3358993,596428,23170,3972,3310,2649,33101,0.0555
2024-04-11,vlogger,tiktok,3347539,455698,21021,3603,3003,2403,30030,0.0659
2024-04-12,vlogger,tiktok,3346448,831029,43745,7499,6249,5000,62493,0.0752
2024-04-15,vlogger,tiktok,3357082,947421,48678,8344,6954,5564,69540,0.0734
2024-04-16,vlogger,tiktok,3365170,1011554,47795,8193,6827,5464,68279,0.0675
2024-04-17,vlogger,tiktok,3346587,1093771,79473,13623,11353,9084,113533,0.1038
2024-04-18,vlogger,tiktok,3340013,879701,38979,6682,5568,4456,55685,0.0633
2024-04-20,vlogger,tiktok,3361687,1105449,46196,7919,6599,5281,65995,0.0597
2024-04-22,vlogger,tiktok,3358971,828681,58064,9954,8295,6637,82950,0.1001
2024-04-24,vlogger,tiktok,3370240,1029316,49211,8436,7030,5625,70302,0.0683
2024-04-26,vlogger,tiktok,3377956,656600,32035,5491,4576,3663,45765,0.0697
2024-04-27,vlogger,tiktok,3376891,1181428,99074,16984,14153,11324,141535,0.1198
2024-04-28,vlogger,tiktok,3398266,1021220,76846,13173,10978,8784,109781,0.1075
2024-04-29,vlogger,tiktok,3388876,925636,32915,5642,4702,3763,47022,0.0508
2024-04-30,vlogger,tiktok,3390645,1185337,98904,16955,14129,11304,141292,0.1192
2024-05-02,vlogger,tiktok,3397991,549551,42546,7293,6078,4863,60780,0.1106
2024-05-04,vlogger,tiktok,3384127,529713,37302,6394,5328,4265,53289,0.1006
2024-05-05,vlogger,tiktok,3408355,861568,40045,6864,5720,4579,57208,0.0664
2024-05-07,vlogger,tiktok,3401058,753341,46774,8018,6682,5347,66821,0.0887
2024-05-08,vlogger,tiktok,3410713,642609,48131,8251,6875,5502,68759,0.107
2024-05-09,vlogger,tiktok,3394948,1073339,42074,7212,6010,4810,60106,0.056
2024-05-10,vlogger,tiktok,3392049,1152390,64533,11062,9219,7377,92191,0.08
2024-05-12,vlogger,tiktok,3420375,722654,40063,6868,5723,4580,57234,0.0792
2024-05-14,vlogger,tiktok,3419929,368678,28310,4853,4044,3236,40443,0.1097
2024-05-15,vlogger,tiktok,3408856,1085507,45362,7776,6480,5186,64804,0.0597
2024-05-17,vlogger,tiktok,3413246,964565,48208,8264,6886,5511,68869,0.0714
2024-05-18,vlogger,tiktok,3435770,899722,53533,9177,7647,6119,76476,0.085
2024-05-19,vlogger,tiktok,3414018,525574,27518,4717,3931,3146,39312,0.0748
2024-05-20,vlogger,tiktok,3445172,972086,54300,9308,7757,6207,77572,0.0798
2024-05-21,vlogger,tiktok,3421044,907887,65712,11265,9387,7511,93875,0.1034
2024-05-24,vlogger,tiktok,3442996,810271,40270,6903,5752,4604,57529,0.071
2024-05-25,vlogger,tiktok,3435059,351362,22061,3782,3151,2523,31517,0.0897
2024-05-26,vlogger,tiktok,3446709,1114666,46581,7985,6654,5325,66545,0.0597
2024-05-27,vlogger,tiktok,3436898,775089,64889,11124,9270,7417,92700,0.1196
2024-05-29,vlogger,tiktok,3444903,1036715,76851,13174,10978,8785,109788,0.1059
2024-05-30,vlogger,tiktok,3449044,619549,39118,6705,5588,4472,55883,0.0902
2024-05-31,vlogger,tiktok,3440280,1044822,56095,9616,8013,6413,80137,0.0767
2024-06-02,vlogger,tiktok,3462402,602765,22995,3942,3285,2628,32850,0.0545
2024-06-03,vlogger,tiktok,3451436,552194,32159,5513,4594,3676,45942,0.0832
2024-06-06,vlogger,tiktok,3460486,770610,63274,10847,9039,7232,90392,0.1173
2024-06-07,vlogger,tiktok,3454559,420004,20962,3593,2994,2397,29946,0.0713
2024-06-08,vlogger,tiktok,3440279,419914,28570,4897,4081,3267,40815,0.0972
2024-06-09,vlogger,tiktok,3466976,730381,55165,9456,7880,6307,78808,0.1079
2024-06-10,vlogger,tiktok,3496120,437147,15880,2722,2268,1817,22687,0.0519
2024-06-11,vlogger,tiktok,3481207,568148,45258,7758,6465,5174,64655,0.1138
2024-06-13,vlogger,tiktok,3476900,494952,22311,3824,3187,2552,31874,0.0644
2024-06-15,vlogger,tiktok,3478424,609440,36986,6340,5283,4229,52838,0.0867
2024-06-16,vlogger,tiktok,3483438,293109,15551,2666,2221,1779,22217,0.0758
2024-06-18,vlogger,tiktok,3492996,933958,47659,8170,6808,5448,68085,0.0729
2024-06-20,vlogger,tiktok,3478973,984256,53326,9141,7618,6096,76181,0.0774
2024-06-21,vlogger,tiktok,3505053,583288,24089,4129,3441,2754,34413,0.059
2024-06-22,vlogger,tiktok,3502911,561282,40075,6870,5725,4580,57250,0.102
2024-06-23,vlogger,tiktok,3504979,431181,34196,5862,4885,3909,48852,0.1133
2024-06-26,vlogger,tiktok,3508155,503373,39076,6698,5582,4468,55824,0.1109
2024-06-27,vlogger,tiktok,3505787,753880,56623,9706,8089,6473,80891,0.1073
2024-06-28,vlogger,tiktok,3514696,691442,29572,5069,4224,3382,42247,0.0611
2024-06-29,vlogger,tiktok,3515881,427311,21446,3676,3063,2453,30638,0.0717
2024-06-30,vlogger,tiktok,3507954,606805,42560,7296,6080,4865,60801,0.1002
2024-07-02,vlogger,tiktok,3509703,981598,44044,7550,6292,5034,62920,0.0641
2024-07-04,vlogger,tiktok,3520897,865616,49201,8434,7028,5625,70288,0.0812
2024-07-05,vlogger,tiktok,3538222,459185,29667,5085,4238,3392,42382,0.0923
2024-07-06,vlogger,tiktok,3510790,682312,34865,5976,4980,3987,49808,0.073
2024-07-07,vlogger,tiktok,3510401,606926,35856,6146,5122,4100,51224,0.0844
2024-07-08,vlogger,tiktok,3529702,347238,12809,2195,1829,1466,18299,0.0527
2024-07-09,vlogger,tiktok,3530532,932371,62132,10651,8876,7102,88761,0.0952
2024-07-10,vlogger,tiktok,3533864,878982,45715,7836,6530,5227,65308,0.0743
2024-07-12,vlogger,tiktok,3538683,560050,41359,7090,5908,4728,59085,0.1055
2024-07-13,vlogger,tiktok,3535761,883947,66578,11413,9511,7610,95112,0.1076
2024-07-15,vlogger,tiktok,3558031,412431,22836,3914,3262,2611,32623,0.0791
2024-07-16,vlogger,tiktok,3527211,586999,38295,6564,5470,4379,54708,0.0932
2024-07-17,vlogger,tiktok,3537453,749379,40338,6915,5762,4612,57627,0.0769
2024-07-18,vlogger,tiktok,3547202,351645,24343,4173,3477,2784,34777,0.0989
2024-07-21,vlogger,tiktok,3536883,314170,21749,3728,3107,2487,31071,0.0989
2024-07-22,vlogger,tiktok,3554562,397209,31140,5338,4448,3561,44487,0.112
2024-07-25,vlogger,tiktok,3580299,673412,52700,9034,7528,6025,75287,0.1118
2024-07-26,vlogger,tiktok,3564799,333925,22603,3874,3229,2584,32290,0.0967
2024-07-27,vlogger,tiktok,3569078,933378,65923,11301,9417,7536,94177,0.1009
2024-07-28,vlogger,tiktok,3555153,579615,46090,7901,6584,5269,65844,0.1136
2024-07-29,vlogger,tiktok,3564076,373601,27014,4631,3859,3088,38592,0.1033
2024-07-30,vlogger,tiktok,3568692,829876,44032,7548,6290,5034,62904,0.0758
2024-07-31,vlogger,tiktok,3571340,848531,50665,8685,7237,5792,72379,0.0853
2024-08-02,vlogger,tiktok,3592576,409495,22558,3867,3222,2580,32227,0.0787
2024-08-04,vlogger,tiktok,3588879,322657,14567,2497,2081,1666,20811,0.0645
2024-08-06,vlogger,tiktok,3574993,752575,27340,4686,3905,3127,39058,0.0519
2024-08-07,vlogger,tiktok,3591641,628001,42772,7332,6110,4890,61104,0.0973
2024-08-09,vlogger,tiktok,3598426,584917,30339,5201,4334,3468,43342,0.0741
2024-08-10,vlogger,tiktok,3607387,321542,14315,2454,2045,1636,20450,0.0636
2024-08-11,vlogger,tiktok,3614181,817214,38612,6619,5516,4414,55161,0.0675
2024-08-12,vlogger,tiktok,3588198,783994,32708,5607,4672,3739,46726,0.0596
2024-08-13,vlogger,tiktok,3592433,632552,36529,6262,5218,4176,52185,0.0825
2024-08-15,vlogger,tiktok,3591660,778275,30398,5211,4342,3476,43427,0.0558
2024-08-17,vlogger,tiktok,3606796,623053,43613,7476,6230,4986,62305,0.1
2024-08-18,vlogger,tiktok,3616417,508988,29572,5069,4224,3381,42246,0.083
2024-08-19,vlogger,tiktok,3624102,935953,40161,6884,5737,4591,57373,0.0613
2024-08-20,vlogger,tiktok,3614609,438263,28377,4864,4053,3245,40539,0.0925
2024-08-21,vlogger,tiktok,3613996,873657,35898,6153,5128,4104,51283,0.0587
2024-08-22,vlogger,tiktok,3621150,829149,35868,6148,5124,4101,51241,0.0618
2024-08-24,vlogger,tiktok,3614492,530667,18869,3234,2695,2159,26957,0.0508
2024-08-26,vlogger,tiktok,3650379,470337,26602,4560,3800,3041,38003,0.0808
2024-08-27,vlogger,tiktok,3612167,1053022,73711,12636,10530,8425,105302,0.1
2024-08-28,vlogger,tiktok,3633720,698110,42661,7313,6094,4877,60945,0.0873
2024-08-30,vlogger,tiktok,3657848,883993,32981,5653,4711,3771,47116,0.0533
2024-09-01,vlogger,tiktok,3639919,924112,56019,9603,8002,6404,80028,0.0866
2024-09-03,vlogger,tiktok,3641836,447092,30106,5161,4301,3442,43010,0.0962
2024-09-04,vlogger,tiktok,3642038,758208,52171,8943,7453,5964,74531,0.0983
2024-09-05,vlogger,tiktok,3646008,407418,26208,4492,3744,2997,37441,0.0919
2024-09-06,vlogger,tiktok,3665049,554271,29642,5081,4234,3389,42346,0.0764
2024-09-08,vlogger,tiktok,3629838,1213257,57325,9827,8189,6553,81894,0.0675
2024-09-09,vlogger,tiktok,3672938,392945,17603,3017,2514,2014,25148,0.064
2024-09-10,vlogger,tiktok,3642526,390641,14219,2437,2031,1626,20313,0.052
2024-09-12,vlogger,tiktok,3659293,1031705,77563,13296,11080,8866,110805,0.1074
2024-09-13,vlogger,tiktok,3659538,1302010,49580,8499,7082,5668,70829,0.0544
2024-09-14,vlogger,tiktok,3672764,1190280,47324,8112,6760,5411,67607,0.0568
2024-09-17,vlogger,tiktok,3654787,1078355,72842,12487,10406,8326,104061,0.0965
2024-09-18,vlogger,tiktok,3679523,881360,32759,5616,4680,3745,46800,0.0531
2024-09-19,vlogger,tiktok,3698789,701672,52604,9017,7514,6014,75149,0.1071
2024-09-21,vlogger,tiktok,3665479,985929,64804,11109,9257,7408,92578,0.0939
2024-09-22,vlogger,tiktok,3684661,769004,62120,10649,8874,7100,88743,0.1154
2024-09-23,vlogger,tiktok,3677282,610454,34185,5860,4883,3908,48836,0.08
2024-09-24,vlogger,tiktok,3691344,700927,28163,4827,4023,3220,40233,0.0574
2024-09-26,vlogger,tiktok,3690914,1021176,36455,6249,5207,4168,52079,0.051
2024-09-27,vlogger,tiktok,3685630,592839,21081,3613,3011,2411,30116,0.0508
2024-09-28,vlogger,tiktok,3700179,1027595,47042,8064,6720,5378,67204,0.0654
2024-09-30,vlogger,tiktok,3718862,999541,48627,8336,6946,5559,69468,0.0695
2024-10-02,vlogger,tiktok,3700787,1248768,46416,7957,6630,5306,66309,0.0531
2024-10-03,vlogger,tiktok,3712942,1137944,62768,10760,8966,7175,89669,0.0788
2024-10-04,vlogger,tiktok,3692594,1347794,80193,13747,11456,9166,114562,0.085
2024-10-05,vlogger,tiktok,3698369,1156501,80873,13864,11553,9244,115534,0.0999
2024-10-07,vlogger,tiktok,3718342,946007,75888,13009,10841,8674,108412,0.1146
2024-10-08,vlogger,tiktok,3731655,484631,22932,3931,3276,2622,32761,0.0676
2024-10-09,vlogger,tiktok,3721114,1006949,51243,8784,7320,5858,73205,0.0727
2024-10-12,vlogger,tiktok,3719754,1293340,69891,11981,9984,7989,99845,0.0772
2024-10-13,vlogger,tiktok,3725278,521146,37939,6503,5419,4338,54199,0.104
2024-10-14,vlogger,tiktok,3713338,1132383,49382,8465,7054,5646,70547,0.0623
2024-10-16,vlogger,tiktok,3738155,1352205,92855,15918,13265,10613,132651,0.0981
2024-10-18,vlogger,tiktok,3745345,459637,31079,5328,4440,3553,44400,0.0966
2024-10-19,vlogger,tiktok,3732422,1285547,46074,7898,6582,5266,65820,0.0512
2024-10-20,vlogger,tiktok,3734252,893025,50884,8723,7269,5816,72692,0.0814
2024-10-21,vlogger,tiktok,3744544,888009,63341,10858,9048,7241,90488,0.1019
2024-10-22,vlogger,tiktok,3738689,405607,28193,4833,4027,3223,40276,0.0993
2024-10-23,vlogger,tiktok,3744885,1139275,41070,7040,5867,4695,58672,0.0515
2024-10-25,vlogger,tiktok,3773317,630348,25900,4440,3700,2961,37001,0.0587
2024-10-26,vlogger,tiktok,3748951,633312,35464,6079,5066,4055,50664,0.08
2024-10-28,vlogger,tiktok,3751762,529405,20603,3532,2943,2356,29434,0.0556
2024-10-31,vlogger,tiktok,3754595,593331,35261,6044,5037,4031,50373,0.0849
2024-11-01,vlogger,tiktok,3772340,1031868,55111,9447,7873,6300,78731,0.0763
2024-11-02,vlogger,tiktok,3763924,1111839,51911,8899,7415,5934,74159,0.0667
2024-11-03,vlogger,tiktok,3760665,832905,69497,11913,9928,7944,99282,0.1192
2024-11-04,vlogger,tiktok,3784984,530824,41393,7095,5913,4732,59133,0.1114
2024-11-05,vlogger,tiktok,3788139,1180307,59652,10226,8521,6819,85218,0.0722
2024-11-06,vlogger,tiktok,3767310,1178573,43559,7467,6222,4980,62228,0.0528
2024-11-08,vlogger,tiktok,3757021,1195996,66138,11337,9448,7560,94483,0.079
2024-11-09,vlogger,tiktok,3791637,626056,44919,7700,6417,5134,64170,0.1025
2024-11-11,vlogger,tiktok,3776508,736291,52210,8950,7458,5968,74586,0.1013
2024-11-12,vlogger,tiktok,3795295,452377,20393,3495,2913,2332,29133,0.0644
2024-11-13,vlogger,tiktok,3765958,1372498,109717,18808,15673,12541,156739,0.1142
2024-11-15,vlogger,tiktok,3802573,1094277,81271,13932,11610,9289,116102,0.1061
2024-11-16,vlogger,tiktok,3780664,1263064,57999,9942,8285,6630,82856,0.0656
2024-11-18,vlogger,tiktok,3806848,583135,35308,6052,5044,4037,50441,0.0865
2024-11-20,vlogger,tiktok,3802752,463791,30549,5237,4364,3492,43642,0.0941
2024-11-21,vlogger,tiktok,3793735,1348050,79642,13653,11377,9103,113775,0.0844
2024-11-23,vlogger,tiktok,3804041,1390008,52152,8940,7450,5962,74504,0.0536
2024-11-24,vlogger,tiktok,3818572,526809,42665,7314,6095,4877,60951,0.1157
2024-11-25,vlogger,tiktok,3813972,949954,41360,7090,5908,4729,59087,0.0622
2024-11-26,vlogger,tiktok,3821483,606270,44857,7689,6408,5128,64082,0.1057
2024-11-27,vlogger,tiktok,3839460,832732,49838,8543,7119,5698,71198,0.0855
2024-11-28,vlogger,tiktok,3800942,562887,32584,5586,4655,3725,46550,0.0827
2024-11-29,vlogger,tiktok,3839435,830486,37089,6358,5298,4240,52985,0.0638
2024-12-02,vlogger,tiktok,3828199,706547,45698,7834,6528,5224,65284,0.0924
2024-12-03,vlogger,tiktok,3818710,1371024,86662,14856,12380,9905,123803,0.0903
2024-12-05,vlogger,tiktok,3817806,1265170,56767,9731,8109,6490,81097,0.0641
2024-12-06,vlogger,tiktok,3832962,1359325,79642,13653,11377,9103,113775,0.0837
2024-12-08,vlogger,tiktok,3849822,785944,41371,7092,5910,4729,59102,0.0752
2024-12-09,vlogger,tiktok,3839771,829229,48120,8249,6874,5500,68743,0.0829
2024-12-10,vlogger,tiktok,3860698,844626,54807,9395,7829,6265,78296,0.0927
2024-12-11,vlogger,tiktok,3828569,1360525,57998,9942,8285,6630,82855,0.0609
2024-12-12,vlogger,tiktok,3847204,1173422,68750,11785,9821,7859,98215,0.0837
2024-12-15,vlogger,tiktok,3838968,486967,27235,4668,3890,3115,38908,0.0799
2024-12-16,vlogger,tiktok,3859687,709452,56365,9662,8052,6443,80522,0.1135
2024-12-17,vlogger,tiktok,3867779,967422,59322,10169,8474,6781,84746,0.0876
2024-12-18,vlogger,tiktok,3854677,789700,34438,5903,4919,3938,49198,0.0623
2024-12-20,vlogger,tiktok,3833433,687513,34361,5890,4908,3929,49088,0.0714
2024-12-21,vlogger,tiktok,3867959,894355,55905,9583,7986,6391,79865,0.0893
2024-12-23,vlogger,tiktok,3874791,1133963,58183,9974,8311,6651,83119,0.0733
2024-12-25,vlogger,tiktok,3878488,1339958,59748,10242,8535,6830,85355,0.0637
2024-12-26,vlogger,tiktok,3890193,1288371,45363,7776,6480,5186,64805,0.0503
2024-12-28,vlogger,tiktok,3867426,786026,55626,9536,7946,6359,79467,0.1011
2024-12-29,vlogger,tiktok,3889848,833021,45657,7827,6522,5219,65225,0.0783
2024-12-31,vlogger,tiktok,3899897,1169289,63515,10888,9073,7260,90736,0.0776
2025-01-01,vlogger,tiktok,3867284,718542,38678,6630,5525,4422,55255,0.0769
2025-01-02,vlogger,tiktok,3893794,481658,40155,6883,5736,4591,57365,0.1191
2025-01-03,vlogger,tiktok,3886211,1420502,111267,19074,15895,12718,158954,0.1119
2025-01-05,vlogger,tiktok,3895214,1362094,55967,9594,7995,6398,79954,0.0587
2025-01-06,vlogger,tiktok,3902267,1191263,51200,8777,7314,5852,73143,0.0614
2025-01-07,vlogger,tiktok,3894534,1197407,98067,16811,14009,11209,140096,0.117
2025-01-09,vlogger,tiktok,3896389,765647,54988,9426,7855,6286,78555,0.1026
2025-01-10,vlogger,tiktok,3906738,1061390,73999,12685,10571,8459,105714,0.0996
2025-01-11,vlogger,tiktok,3895624,468048,24834,4257,3547,2840,35478,0.0758
2025-01-13,vlogger,tiktok,3899696,843545,45466,7794,6495,5197,64952,0.077
2025-01-14,vlogger,tiktok,3922454,903745,42575,7298,6082,4867,60822,0.0673
2025-01-15,vlogger,tiktok,3903012,780099,62524,10718,8932,7147,89321,0.1145
2025-01-18,vlogger,tiktok,3930454,441850,30774,5275,4396,3519,43964,0.0995
2025-01-19,vlogger,tiktok,3930093,565224,38220,6552,5460,4368,54600,0.0966
2025-01-20,vlogger,tiktok,3906351,1378432,89156,15284,12736,10191,127367,0.0924
